registro_id,data_coleta,cidade,uf,regiao,latitude,longitude,fonte_dado,tipo_cobertura_solo,cultura,area_monitorada_ha,ndvi_anterior,ndvi_atual,umidade_solo_pct,temperatura_superficie_c,dias_sem_chuva,focos_calor_7d,risco_incendio_pct,classe_risco_incendio,producao_historica_t_ha,densidade_construcoes,expansao_urbana_ha,risco_desmatamento_pct,status_processamento,observacao
ORB-00634,2025-12-25,Petrolina,PE,Nordeste,-9.43,-40.59,sensor_sentinel,urbano,nao_aplicavel,150.50,0.34,0.36,55.37,"39,34",4,3,56.16,alto,0.00,0.83,"0,00",6.53,processado,
ORB-00635,2025-09-24,Sorriso,mt,Centro-Oeste,-12.61,-55.57,sensor_landsat,agricultura,milho,96.39,0.58,0.67,46.41,35.48,7,0,25.69,medio,5.06,0.06,0.00,0.00,processado,
ORB-00636,2025-02-09,Sorriso,MT,Centro-Oeste,-12.66,-55.63,drone_cliente,agricultura,milho,,0.41,0.22,27.33,32.30,8,0,67.48,alto,5.63,0.07,0.00,27.34,processado,
ORB-00637,06-29-2025,Palmas,TO,Norte,-10.15,-48.22,sensor_sentinel,urbano,nao_aplicavel,102.59,0.17,0.15,"42,50",28.62,7,1,36.48,medio,0.00,0.56,16.05,0.00,reprocessar,nuvem na cena
ORB-00638,2025-03-06,Cuiabá,MT,Centro-Oeste,-15.68,-55.99,sensor_sentinel,vegetacao_nativa,nao_aplicavel,143.20,,0.64,29.27,32.72,16,5,80.64,critico,0.00,0.05,0.00,36.48,erro_validacao,
ORB-00639,2025-09-27,Uberlândia,MG,Sudeste,-18.69,-48.15,sensor_sentinel,vegetacao_nativa,nao_aplicavel,8.90,0.81,0.79,44.26,26.91,0,0,"47,51",medio,0.00,0.04,0.00,34.23,processado,coordenada imprecisa
ORB-00640,2025-09-23,Altamira,PA,Norte,-3.38,-52.31,sensor_landsat,vegetacao_nativa,nao_aplicavel,137.05,0.78,0.76,82.40,32.85,0,2,42.32,médio,,0.06,0.00,15.35,processado,nuvem na cena
ORB-00641,data_invalida,Palmas,TO,Norte,-10.25,-48.23,sensor_sentinel,vegetacao_nativa,nao_aplicavel,154.83,0.72,0.68,92.35,35.54,2,7,49.51,medio,0.00,0.09,0.00,"42,82",procesado,
ORB-00642,2025-01-15,Rio Branco,AC,Norte,-9.89,-67.74,sensor_sentinel,agricultura,soja,196.28,0.62,0.58,58.16,"34,72",3,2,30.65,medio,4.82,"0,07",0.00,1.38,processado,
ORB-00643,2025-05-07,Ribeirão Preto,SP,Sudeste,-21.30,-47.82,sensor_sentinel,vegetacao_nativa,nao_aplicavel,86.43,0.69,0.61,33.67,26.68,23,2,65.91,alto,0.00,0.09,0.00,,processado,
ORB-00644,2026-01-26,Sorriso,MT,Centro-Oeste,-12.34,-55.95,sensor_landsat,agricultura,cafe,17.67,0.50,0.42,NA,32.12,7,2,27.69,medio,2.17,0.13,"0,00",5.62,erro_validacao,
ORB-00645,2025-11-20,Goiânia,GO,Centro-Oeste,-16.82,-49.35,sensor_sentinel,vegetacao_nativa,nao_aplicavel,151.97,0.88,0.68,75.74,32.53,26,4,86.22,critico,"0,00",,0.00,53.64,processado,
ORB-00646,2025-12-07,Porto Velho,RO,Norte,-8.77,-63.86,sensor_sentinel,vegetacao_nativa,nao_aplicavel,128.58,0.75,0.67,"42,16",29.67,19,23,90.17,critico,0.00,0.07,0.00,23.46,processado,
ORB-00647,2026-03-10,Uberaba,MG,Sudeste,-19.78,-47.76,sensor_landsat,agricultura,cafe,187.39,0.52,0.53,60.99,31.77,30,,74.64,alto,2.17,0.16,0.00,5.16,procesado,
ORB-00648,2025-11-24,Barreiras,BA,Nordeste,-12.03,-45.04,base_municipal,agricultura,soja,66.38,0.67,0.54,24.51,33.03,0,3,69.52,alto,3.90,0.11,0.00,37.48,processado,sombra parcial
ORB-00649,18/12/2025,Cuiabá,MT,Centro-Oeste,-15.37,-56.23,sensor_sentinel,vegetacao_nativa,nao_aplicavel,319.43,0.74,0.40,,33.44,27,1,68.48,alto,0.00,0.10,0.00,83.30,processado,
ORB-00650,2025-08-07,Goiânia,GO,Centro-Oeste,-16.72,-49.09,sensor_sentinel,agricultura,milho,620.98,0.39,0.20,46.87,"38,40",18,1,54.32,alto,4.20,"0,10",0.00,41.08,processado,
ORB-00651,2025-07-25,Cuiabá,MT,Centro-Oeste,-15.57,-56.03,base_municipal,urbano,nao_aplicavel,"281,80",0.23,0.18,53.24,35.65,26,4,77.25,critico,0.00,,10.44,6.17,processado,
ORB-00652,2025-07-09,Uberaba,mg,Sudeste,-19.69,-48.06,sensor_sentinel,vegetacao_nativa,nao_aplicavel,211.08,0.66,0.64,43.28,31.81,10,0,55.50,alto,0.00,0.06,0.00,13.62,processado,
ORB-00653,2025-04-23,Barreiras,BA,Nordeste,-11.98,-44.90,sensor_landsat,vegetacao_nativa,nao_aplicavel,475.00,"0,69",0.49,41.72,39.61,12,2,65.74,alto,0.00,0.10,0.00,65.80,processado,
ORB-00654,2025-04-05,Ribeirão Preto,SP,Sudeste,-21.08,-47.72,sensor_sentinel,vegetacao_nativa,nao_aplicavel,144.22,"0,62",0.31,5.00,28.29,0,1,NA,alto,0.00,"0,11",0.00,66.80,erro_validacao,
ORB-00655,2026-03-03,Uberaba,MG,Sudeste,-19.60,-47.80,sensor_sentinel,agricultura,algodao,,0.60,0.60,40.52,25.23,15,4,39.81,medio,4.06,0.07,"0,00",0.00,processado,
ORB-00656,2026-01-06,Uberaba,MG,Sudeste,-19.75,-47.70,sensor_sentinel,urbano,nao_aplicavel,,0.21,0.14,14.35,29.07,5,6,68.83,alto,0.00,0.67,0.89,NA,processado,
ORB-00657,2025-11-19,Altamira,PA,Norte,-3.37,-52.17,sensor_sentinel,vegetacao_nativa,nao_aplicavel,157.61,0.67,0.65,66.17,33.23,6,8,73.58,alto,0.00,0.04,0.00,39.13,pendente,
ORB-00658,2026-01-12,Sorriso,MT,Centro-Oeste,-12.43,-55.84,base_municipal,agricultura,soja,532.40,0.82,0.71,26.52,36.77,15,4,88.02,critico,3.19,0.18,0.00,35.58,processado,
ORB-00659,2026-02-21,Palmas,TO,Norte,-10.14,-48.41,sensor_sentinel,pastagem,pastagem,4.32,0.56,0.55,77.02,33.25,0,2,51.14,alto,1.30,0.09,0.00,2.77,processado,
ORB-00660,2026-03-18,Cuiabá,MT,Centro-Oeste,-15.33,-55.90,sensor_landsat,vegetacao_nativa,nao_aplicavel,"161,04",0.75,0.67,53.14,36.84,16,2,53.91,alto,"0,00",0.07,0.00,50.00,processado,
ORB-00661,2025-12-03,Uberaba,MG,Sudeste,-19.75,"-47,74",sensor_sentinel,vegetacao_nativa,nao_aplicavel,31.33,0.78,"0,59",34.91,30.55,0,2,36.62,medio,0.00,0.06,0.00,49.91,pendente,
ORB-00662,2025-07-14,Ribeirão Preto,sp,Sudeste,-21.13,-47.55,sensor_landsat,urbnao,nao_aplicavel,157.30,0.18,0.22,18.07,27.71,5,1,"53,70",alto,0.00,0.67,14.23,"0,00",processado,
ORB-00663,2026-02-07,Sinop,MT,Centro-Oeste,-11.74,-55.68,drone_cliente,agricultura,cafe,96.94,0.46,0.31,19.25,38.25,,3,75.62,critico,2.15,0.11,0.00,,erro_validacao,
ORB-00664,2025-09-12,Uberaba,MG,Sudeste,-19.86,-48.07,sensor_sentinel,urbano,nao_aplicavel,1.00,0.31,0.36,34.42,32.53,11,4,65.13,alto,0.00,0.73,7.22,10.67,pendente,coordenada imprecisa
ORB-00665,2025-05-19,Uberaba,MG,Sudeste,-19.86,-48.21,base_municipal,vegetacao_nativa,nao_aplicavel,936.51,0.73,0.73,"46,50",26.24,2,0,"19,92",baixo,0.00,0.05,0.00,17.35,processado,possivel queimadura
ORB-00666,2025-07-19,marabá,PA,Norte,-5.37,-49.27,sensor_sentinel,vegetacao_nativa,nao_aplicavel,29.55,0.78,0.54,50.10,29.86,17,7,"56,78",alto,0.00,0.04,0.00,73.71,processado,
ORB-00667,2026-01-27,Uberaba,MG,Sudeste,-19.70,-48.01,sensor_landsat,urbano,nao_aplicavel,85.07,0.22,0.27,7.85,25.55,7,0,77.33,crítico,0.00,0.76,12.02,0.00,processado,sombra parcial
ORB-00668,2025-07-07,Altamira,PA,Norte,,-52.10,sensor_sentinel,agricultura,milho,180.36,"0,42",0.32,52.74,29.95,11,0,29.01,médio,5.48,0.11,0.00,29.72,processado,
ORB-00669,2025-07-23,Ribeirão Preto,sp,Sudeste,"-21,01",-47.96,sensor_landsat,vegetacao_nativa,nao_aplicavel,31.21,0.77,0.75,40.50,33.34,10,2,60.89,alto,0.00,"0,01",0.00,31.70,processado,
ORB-00670,01/11/2025,Petrolina,PE,Nordeste,-9.27,-40.48,drone_cliente,urbano,nao_aplicavel,87.04,0.19,0.18,65.99,33.32,35,3,70.51,alto,0.00,0.60,,10.32,pendente,
ORB-00671,data_invalida,Porto Velho,RO,Norte,-8.92,-63.89,sensor_landsat,vegetacao_nativa,nao_aplicavel,37.48,0.75,0.60,51.11,28.40,13,2,58.04,alto,0.00,0.09,0.81,60.34,processado,registro importado manualmente
ORB-00672,2025-06-28,Altamira,PA,Norte,-2.94,-52.10,sensor_sentinel,vegetacao_nativa,nao_aplicavel,342.78,"0,69",0.69,"64,85",33.79,4,10,54.83,alto,0.00,0.03,0.00,37.85,processado,
ORB-00673,2026-01-20,Sorriso,MT,Centro-Oeste,NA,-55.61,sensor_sentinel,agricultura,milho,7.95,0.36,0.49,15.87,"37,38",8,0,83.13,critico,5.53,0.19,0.00,0.00,processado,
ORB-00674,2025-08-23,Uberaba,MG,Sudeste,-19.89,"-47,77",sensor_sentinel,agricultura,cana,38.87,0.74,0.88,49.26,32.85,5,2,31.30,medio,87.04,0.18,0.00,0.00,pendente,possivel queimadura
ORB-00675,2025-03-14,Uberlândia,MG,Sudeste,-18.97,-48.45,sensor_sentinel,urbano,nao_aplicavel,241.94,0.22,0.24,41.84,25.95,5,1,40.64,medio,0.00,0.56,3.56,1.77,processado,possivel queimadura
ORB-00676,02-10-2025,Sinop,MT,Centro-Oeste,-12.08,-55.66,sensor_sentinel,agricultura,cana,160.55,0.37,0.38,52.96,37.75,17,7,62.39,alto,64.88,0.15,0.00,NA,processado,
ORB-00677,2025-08-26,Palmas,TO,Norte,-10.01,"-48,19",sensor_sentinel,pastagem,pastagem,48.23,0.46,0.32,53.49,33.83,19,9,87.54,critico,1.46,0.16,"0,00",27.26,pendente,nuvem na cena
ORB-00678,2025-09-26,Uberaba,mg,Sudeste,-20.03,-47.84,sensor_sentinel,agricultura,milho,22.28,0.63,0.68,21.91,30.24,3,3,59.33,alto,4.71,0.18,0.00,"0,00",processado,registro importado manualmente
ORB-00679,2025-10-31,Porto Velho,RO,Norte,-8.83,-63.81,sensor_sentinel,agricultura,cana,73.27,0.40,0.24,"61,48",28.99,13,1,"43,88",medio,73.45,0.06,0.00,19.49,processado,
ORB-00680,2025-08-04,Goiânia,GO,Centro-Oeste,-16.64,-49.26,sensor_landsat,agricultura,cafe,37.57,0.65,"0,51",,"37,48",26,2,79.15,critico,1.85,"0,20",NA,28.82,processado,coordenada imprecisa
ORB-00681,2025-11-10,Goiânia,GO,Centro-Oeste,"-16,70",-49.10,sensor_sentinel,agricultura,cafe,406.80,0.64,0.62,"27,46",34.61,34,3,99.95,critico,"1,00",0.12,0.00,12.15,processado,
ORB-00682,2025-09-09,Cuiabá,MT,Centro-Oeste,-15.52,-56.05,sensor_landsat,agricultura,cafe,34.07,0.38,0.15,48.64,32.43,30,3,"76,75",critico,"1,73",0.17,0.00,43.26,processado,
ORB-00683,2025-12-29,Uberaba,mg,Sudeste,-20.02,-47.93,sensor_sentinel,pastagem,nao_aplicavel,490.33,0.44,0.48,41.78,31.84,0,7,57.25,alto,0.00,0.12,4.29,5.15,processado,
ORB-00684,2025-09-12,Palmas,TO,Norte,-10.19,-48.27,sensor_sentinel,agricultura,milho,264.43,0.70,0.66,63.24,"28,10",19,3,50.26,alto,6.64,0.10,,0.75,processado,
ORB-00685,2025-03-16,uberlândia,MG,Sudeste,-18.99,-48.38,base_municipal,vegetacao_nativa,nao_aplicavel,35.93,0.74,0.74,32.51,31.77,1,5,61.40,alto,0.00,0.08,0.00,35.43,processado,coordenada imprecisa
ORB-00686,2025-11-12,Petrolina,PE,Nordeste,-9.56,-40.70,sensor_landsat,vegetacao_nativa,nao_aplicavel,75.14,0.75,"0,45",49.51,35.32,16,3,52.58,alto,0.00,0.07,3.67,72.51,pendente,nuvem na cena
ORB-00687,2025-08-27,Sorriso,MT,Centro-Oeste,-12.51,,sensor_sentinel,urbano,nao_aplicavel,237.68,0.12,0.04,48.34,"32,71",0,14,45.11,medio,0.00,0.89,14.05,15.62,processado,
ORB-00688,2026-03-15,Sinop,MT,Centro-Oeste,-11.98,-55.44,sensor_sentinel,vegetacao nat.,nao_aplicavel,491.39,0.86,0.21,46.84,32.13,19,4,74.22,alto,0.00,0.06,0.00,100.00,processado,
ORB-00689,2025-09-15,Cuiabá,MT,Centro-Oeste,-15.71,-56.27,sensor_sentinel,agricultura,soja,419.72,0.62,NA,"64,10","30,37",19,4,54.45,alto,3.71,0.18,0.00,0.70,processado,sombra parcial
ORB-00690,29/11/2025,Sorriso,mt,Centro-Oeste,-12.53,-55.56,sensor_sentinel,agricultura,algodao,394.65,,0.58,41.43,31.68,0,0,45.67,medio,4.37,0.13,3.02,0.00,processado,registro importado manualmente
ORB-00691,2025-11-20,Sorriso,MT,Centro-Oeste,-12.64,-55.74,sensor_sentinel,urbano,nao_aplicavel,31.56,0.22,0.27,12.88,36.92,15,4,"79,85",critico,0.00,0.88,10.55,0.00,processado,possivel queimadura
ORB-00692,2025-12-03,Marabá,PA,Norte,-5.39,-49.33,sensor_sentinel,agricultura,algodao,69.57,0.56,0.73,52.57,34.41,30,10,92.44,critico,5.09,0.18,0.00,0.00,erro_validacao,sombra parcial
ORB-00693,2026-01-18,Goiânia,GO,Centro-Oeste,-16.64,-49.19,sensor_landsat,vegetacao_nativa,nao_aplicavel,42.51,0.79,0.78,5.00,33.88,26,10,100.00,critico,0.00,0.12,0.00,19.92,erro_validacao,
ORB-00694,2025-02-19,Uberlândia,MG,Sudeste,-18.95,-48.38,sensor_sentinel,pastagem,pastagem,257.02,0.49,,,33.67,12,2,100.00,critico,1.12,0.07,0.00,46.68,processado,coordenada imprecisa
ORB-00695,2025-05-14,Porto Velho,RO,Norte,"-8,75",-63.97,sensor_sentinel,agricultura,cafe,4.87,0.53,0.51,73.83,32.77,0,15,61.05,alto,1.80,0.05,0.00,0.00,processado,
ORB-00696,2025-01-26,Marabá,PA,Norte,-5.52,-49.18,sensor_sentinel,agricultura,cana,49.12,0.69,0.70,59.28,33.60,0,8,50.66,alto,73.45,0.09,3.87,0.00,processado,registro importado manualmente
ORB-00697,04-29-2025,Uberlândia,MG,Sudeste,-19.03,-48.38,sensor_sentinel,vegetacao_nativa,nao_aplicavel,74.90,0.68,0.60,33.43,26.89,12,0,51.61,alto,0.00,0.04,0.00,43.52,processado,sombra parcial
ORB-00698,2025-10-09,Porto Velho,RO,Norte,-8.69,-64.10,sensor_sentinel,vegetacao nat.,nao_aplicavel,109.74,0.76,0.12,30.34,31.68,10,6,61.89,alto,0.00,"0,05",0.00,,processado,
ORB-00699,2025-05-29,Marabá,PA,Norte,-5.54,-49.08,drone_cliente,agricultura,soja,228.51,0.64,0.42,66.49,34.52,23,2,74.26,alto,3.47,0.14,0.00,52.19,processado,sombra parcial
ORB-00700,2025-06-03,Altamira,PA,Norte,-3.04,"-52,07",base_municipal,vegetacao_nativa,nao_aplicavel,NA,0.67,0.43,33.79,36.39,0,9,,alto,NA,0.12,0.00,58.19,pendente,
ORB-00701,2026-01-10,Ribeirão Preto,SP,Sudeste,-21.30,,sensor_sentinel,agricultura,soja,59.59,0.48,0.32,46.56,30.17,4,,44.60,medio,3.30,0.07,0.00,25.30,processado,coordenada imprecisa
ORB-00702,2025-02-04,Uberaba,MG,Sudeste,-20.07,-47.63,sensor_landsat,vegetacao_nativa,nao_aplicavel,69.72,,0.73,53.10,29.20,7,0,34.25,medio,0.00,0.03,0.00,30.63,erro_validacao,
ORB-00703,2025-12-21,Ribeirão Preto,SP,Sudeste,-21.17,-47.91,sensor_sentinel,vegetacao_nativa,nao_aplicavel,680.29,0.81,,38.21,32.64,4,1,42.77,medio,0.00,0.08,0.00,35.94,processado,registro importado manualmente
ORB-00704,2025-03-03,Porto Velho,RO,Norte,-8.80,-63.89,Sentinel,urbano,nao_aplicavel,225.36,"0,10",0.13,71.56,34.22,,3,50.67,alto,0.00,"0,84",9.57,NA,pendente,sombra parcial
ORB-00705,2025-01-19,Uberaba,MG,Sudeste,-19.82,-47.84,sensor_sentinel,agricultura,cafe,260.68,0.69,0.77,41.50,25.64,,0,52.62,alto,1.62,0.18,0.00,"0,00",procesado,
ORB-00706,2025-10-09,Sinop,MT,Centro-Oeste,-11.77,-55.25,drone_cliente,agricultura,soja,1768.94,0.62,0.64,9.66,35.29,16,0,88.21,critico,3.08,0.16,0.00,0.00,processado,
ORB-00707,2025-05-25,Uberlândia,MG,Sudeste,-18.79,-48.21,base_municipal,agricultura,milho,160.11,0.39,0.24,46.98,28.70,17,5,57.41,alto,4.80,,0.00,15.50,processado,coordenada imprecisa
ORB-00708,,Ribeirão Preto,SP,Sudeste,-21.20,-47.72,sensor_sentinel,vegetacao_nativa,nao_aplicavel,243.57,0.66,0.65,43.79,30.70,0,2,46.02,medio,0.00,0.08,0.00,"25,22",processado,
ORB-00709,2025-10-21,Uberaba,MG,Sudeste,-19.49,-48.27,sensor_sentinel,vegetacao_nativa,nao_aplicavel,476.51,0.80,0.48,26.84,32.69,4,4,56.44,alto,0.00,0.06,0.00,77.43,processado,
ORB-00710,2025-09-11,Rio Branco,AC,Norte,-9.89,-67.88,sensor_sentinel,vegetacao_nativa,nao_aplicavel,19.10,0.84,0.58,80.73,35.49,0,3,33.36,medio,0.00,0.02,0.00,62.47,processado,
ORB-00711,2025-03-17,Porto Velho,RO,Norte,-8.88,-63.97,sensor_sentinel,pastagem,pastagem,"458,60",0.59,0.34,95.00,28.12,16,14,72.25,alto,1.21,0.15,0.00,36.27,pendente,coordenada imprecisa
ORB-00712,2026-01-17,Ribeirão Preto,SP,Sudeste,"-20,87",-47.78,sensor_landsat,vegetacao_nativa,nao_aplicavel,18.43,0.79,0.78,39.89,29.00,7,0,48.26,medio,0.00,0.05,0.00,40.68,pendente,possivel queimadura
ORB-00713,2026-01-05,Sorriso,MT,Centro-Oeste,-12.61,"-55,62",sensor_landsat,vegetacao_nativa,nao_aplicavel,1.00,0.79,0.76,37.23,30.57,0,16,"66,74",alto,0.00,0.06,6.17,43.00,processado,sombra parcial
ORB-00714,2025-03-14,Cuiabá,MT,Centro-Oeste,-15.77,-56.24,sensor_landsat,vegetacao_nativa,nao_aplicavel,161.20,0.77,0.69,26.12,31.74,32,8,100.00,critico,0.00,0.01,0.00,23.20,pendente,
ORB-00715,2026-02-02,Sinop,MT,Centro-Oeste,-11.92,-55.66,sensor_sentinel,agricultura,milho,47.25,0.46,0.64,"42,83",30.61,13,4,50.11,alto,7.72,0.08,"0,00",0.00,processado,registro importado manualmente
ORB-00716,2025-07-11,Cuiabá,MT,Centro-Oeste,-15.49,-56.17,Sentinel,urbano,nao_aplicavel,17.83,0.30,0.33,"65,17",30.92,19,1,43.59,medio,0.00,0.56,9.52,0.00,reprocessar,
ORB-00717,,Altamira,PA,Norte,-3.14,-52.34,sensor_sentinel,agricultura,milho,12.06,0.60,0.51,71.64,32.64,10,3,54.73,alto,4.91,0.16,"0,00",29.12,erro_validacao,possivel queimadura
ORB-00718,2025-09-18,Petrolina,PE,Nordeste,-9.62,-40.57,sensor_sentinel,vegetacao_nativa,nao_aplicavel,142.10,0.70,"0,62",65.25,33.07,18,7,69.62,alto,0.00,0.02,0.00,36.89,pendente,nuvem na cena
ORB-00719,2026-03-06,Uberlândia,MG,Sudeste,-19.02,-48.20,sensor_sentinel,vegetacao_nativa,nao_aplicavel,202.96,0.63,0.25,,31.33,0,6,47.71,medio,0.00,0.05,,91.62,processado,
ORB-00720,2025-10-25,Rio Branco,AC,Norte,NA,NA,sensor_sentinel,vegetacao nat.,nao_aplicavel,"273,26","0,81",0.73,48.20,"31,41",4,4,,alto,0.00,0.08,0.00,42.14,processado,
ORB-00721,2025-12-11,Goiânia,GO,Centro-Oeste,-16.68,-49.17,sensor_sentinel,agricultura,milho,396.79,0.55,0.32,NA,34.18,15,0,57.89,alto,NA,0.10,0.00,35.45,processado,
ORB-00722,2025-07-15,Ribeirão Preto,SP,Sudeste,-20.98,-47.50,base_municipal,agricultura,soja,19.85,0.82,"0,88",,27.42,17,0,44.04,medio,3.97,0.11,3.76,0.00,processado,
ORB-00723,2026-02-09,Ribeirão Preto,SP,Sudeste,-21.06,-47.58,sensor_sentinel,vegetacao_nativa,nao_aplicavel,98.65,,0.19,39.77,31.66,19,0,74.42,alto,,0.10,"2,81",100.00,processado,nuvem na cena
ORB-00724,03-30-2025,Cuiabá,MT,Centro-Oeste,"-15,48",-56.08,sensor_sentinel,agua,nao_aplicavel,105.90,0.04,0.10,21.04,33.67,12,2,76.44,critico,0.00,"0,01",0.00,"0,00",processado,
ORB-00725,27/02/2026,Sorriso,MT,Centro-Oeste,NA,-56.03,sensor_sentinel,pastagem,pastagem,345.87,0.33,0.09,56.86,32.56,38,3,84.51,critico,1.19,0.10,0.00,42.09,processado,
ORB-00726,2025-03-11,Barreiras,BA,Nordeste,-12.21,"-45,00",sensor_sentinel,agua,nao_aplicavel,331.91,0.04,0.04,36.68,37.06,18,6,"64,85",alto,0.00,0.01,0.00,4.37,erro_validacao,
ORB-00727,2025-03-27,Uberaba,MG,Sudeste,-19.77,-47.91,sensor_sentinel,vegetacao_nativa,nao_aplicavel,158.72,"0,71","0,10",5.95,28.31,10,5,88.82,critico,0.00,0.03,0.00,100.00,processado,coordenada imprecisa
ORB-00728,2026-03-13,Sinop,MT,Centro-Oeste,NA,-55.58,sensor_landsat,vegetacao_nativa,nao_aplicavel,62.29,0.73,0.12,36.95,32.26,13,8,88.35,critico,0.00,0.03,0.00,100.00,processado,
ORB-00729,2026-03-10,Petrolina,PE,Nordeste,,-40.55,sensor_sentinel,agua,nao_aplicavel,51.52,0.06,0.10,42.37,34.14,13,4,51.96,alto,0.00,0.01,0.00,0.00,pendente,sombra parcial
ORB-00730,2025-07-16,Uberlândia,MG,Sudeste,-19.22,-48.63,drone_cliente,agricultura,milho,99.00,0.76,0.69,"43,58",,16,5,73.02,alto,5.14,0.05,0.00,7.77,processado,possivel queimadura
ORB-00731,2025-01-15,Uberlândia,MG,Sudeste,-19.01,-48.11,drone_cliente,urbano,nao_aplicavel,70.04,0.24,0.18,47.44,26.89,28,1,56.15,alto,0.00,0.77,7.50,20.38,erro_validacao,sombra parcial
ORB-00732,2026-01-08,Barreiras,ba,Nordeste,-12.17,-44.93,sensor_sentinel,vegetacao_nativa,nao_aplicavel,"68,82",0.74,,35.03,31.70,11,4,52.36,alto,0.00,0.03,"0,00",41.19,processado,
ORB-00733,,Porto Velho,RO,Norte,-8.76,-64.03,sensor_sentinel,agricultura,milho,66.01,0.35,0.32,75.64,36.08,11,7,53.41,alto,,0.16,0.00,"13,93",processado,
ORB-00734,2025-05-01,Sinop,MT,Centro-Oeste,-11.69,-55.70,base_municipal,agricultura,milho,25.63,0.41,0.31,58.18,37.03,31,2,69.07,alto,6.95,0.14,"0,00",5.76,erro_validacao,
ORB-00735,01-29-2025,Altamira,PA,Norte,-3.28,-52.29,sensor_landsat,vegetacao_nativa,nao_aplicavel,230.37,0.68,0.64,75.67,,18,5,"59,15",alto,0.00,0.06,0.00,44.11,processado,
ORB-00736,2025-11-12,Sinop,MT,Centro-Oeste,-11.86,-55.39,sensor_sentinel,urbano,nao_aplicavel,198.57,0.12,,39.00,NA,16,3,,alto,"0,00",0.81,"10,60",0.00,reprocessar,
ORB-00737,2025-08-29,Porto Velho,RO,Norte,-8.88,-63.74,sensor_sentinel,vegetacao_nativa,nao_aplicavel,160.20,0.69,0.62,75.47,32.73,0,3,35.54,medio,0.00,"0,12",0.00,37.30,processado,sombra parcial
ORB-00738,2025-10-20,Goiânia,GO,Centro-Oeste,-16.77,-49.33,sensor_landsat,pastagem,pastagem,"79,58",0.58,0.48,NA,35.98,14,3,69.02,alto,1.16,0.13,"0,00",31.44,processado,
ORB-00739,2025-08-11,Porto Velho,RO,Norte,-8.58,-63.91,drone_cliente,urbano,nao_aplicavel,15.34,0.20,0.13,56.26,35.71,4,0,"34,32",medio,0.00,0.95,4.75,3.43,processado,
ORB-00740,2025-02-12,Porto Velho,RO,Norte,-8.80,-63.88,sensor_sentinel,vegetacao_nativa,nao_aplicavel,138.16,,0.59,58.16,32.69,1,8,44.25,medio,0.00,0.06,0.00,21.97,processado,coordenada imprecisa
ORB-00741,2025-11-03,Goiânia,GO,Centro-Oeste,-16.43,-49.09,sensor_sentinel,urbano,nao_aplicavel,687.79,0.14,0.20,47.08,30.43,23,0,45.76,medio,0.00,0.59,10.16,9.92,processado,sombra parcial
ORB-00742,2025-06-09,Porto Velho,RO,Norte,-8.92,-63.80,sensor_sentinel,vegetacao_nativa,nao_aplicavel,97.12,"0,74",0.13,84.84,34.64,18,2,56.51,alto,0.00,0.10,0.00,100.00,processado,
ORB-00743,2026-03-05,Uberlândia,MG,Sudeste,-18.98,"-48,31",sensor_landsat,vegetacao_nativa,nao_aplicavel,498.62,0.64,0.17,38.75,26.17,3,2,58.11,alto,0.00,0.04,NA,84.09,pendente,
ORB-00744,2025-06-29,Marabá,PA,Norte,-5.41,-49.14,sensor_sentinel,agricultura,soja,,"0,81",0.74,65.43,28.64,22,1,42.74,médio,3.02,0.10,0.00,15.11,pendente,
ORB-00745,2025-07-06,Uberaba,MG,Sudeste,-19.48,-48.17,sensor_sentinel,agricultura,milho,4.05,0.53,0.45,36.75,27.61,8,0,55.64,alto,6.05,0.10,0.00,NA,processado,
ORB-00746,2025-04-03,Barreiras,BA,Nordeste,-12.07,-45.16,sensor_landsat,vegetacao_nativa,nao_aplicavel,"91,59",0.88,0.33,24.95,36.22,22,4,94.92,critico,0.00,0.07,0.00,100.00,erro_validacao,
ORB-00747,2025-11-18,porto velho,RO,Norte,-8.74,-63.80,sensor_landsat,vegetacao_nativa,nao_aplicavel,48.96,0.82,0.77,29.16,34.81,12,8,93.78,critico,0.00,0.07,0.00,19.82,processado,
ORB-00748,2025-02-04,Porto Velho,RO,Norte,-8.99,-63.90,sensor_sentinel,agricultura,milho,27.43,"0,58",0.40,40.56,NA,10,0,39.17,medio,7.24,0.05,0.00,17.23,processado,
ORB-00749,,Porto Velho,RO,Norte,-8.82,-63.93,sensor_sentinel,agricultura,cafe,309.34,0.35,0.43,49.78,29.57,11,5,40.33,medio,2.03,NA,0.00,0.00,procesado,registro importado manualmente
ORB-00750,2025-10-02,Uberlândia,MG,Sudeste,-19.05,-48.24,sensor_landsat,agricultura,milho,4.64,0.55,0.51,79.73,32.13,14,1,41.22,medio,6.21,0.08,0.00,0.00,processado,coordenada imprecisa
ORB-00751,2026-02-17,Porto Velho,RO,Norte,-8.69,-63.94,sensor_sentinel,vegetacao_nativa,nao_aplicavel,7.12,0.70,0.65,36.14,30.38,8,12,89.73,critico,0.00,0.03,0.00,40.76,processado,
ORB-00752,08-17-2025,Ribeirão Preto,SP,Sudeste,-21.26,-48.12,sensor_landsat,agricultura,milho,448.98,0.70,0.67,35.86,26.38,7,3,NA,medio,4.58,"0,14",0.00,2.07,erro_validacao,
